URL,Goal Type,Score,Player,Elapsed Time,Added Time
https://www.xscores.com/soccer/match/fulham-vs-liverpool/21-04-2024/2139757,Regular goal,1-3,Diogo Jota,72,0
https://www.xscores.com/soccer/match/tottenham-vs-manchester-city/14-05-2024/2139753,Regular goal,0-1,Erling Haaland,51,0
https://www.xscores.com/soccer/match/tottenham-vs-manchester-city/14-05-2024/2139753,Penalty,0-2,Erling Haaland,90,1
https://www.xscores.com/soccer/match/brighton-vs-chelsea/15-05-2024/2139760,Regular goal,0-1,Cole Palmer,34,0
https://www.xscores.com/soccer/match/brighton-vs-chelsea/15-05-2024/2139760,Regular goal,0-2,Christopher Nkunku,64,0
https://www.xscores.com/soccer/match/brighton-vs-chelsea/15-05-2024/2139760,Regular goal,1-2,Danny Welbeck,90,7
https://www.xscores.com/soccer/match/manchester-united-vs-newcastle/15-05-2024/2139755,Regular goal,1-0,Kobbie Mainoo,31,0
https://www.xscores.com/soccer/match/manchester-united-vs-newcastle/15-05-2024/2139755,Regular goal,1-1,Anthony Gordon,49,0
https://www.xscores.com/soccer/match/manchester-united-vs-newcastle/15-05-2024/2139755,Regular goal,2-1,Amad Diallo,57,0
https://www.xscores.com/soccer/match/manchester-united-vs-newcastle/15-05-2024/2139755,Regular goal,3-1,Rasmus Hoejlund,84,0
https://www.xscores.com/soccer/match/manchester-united-vs-newcastle/15-05-2024/2139755,Regular goal,3-2,Lewis Hall,90,2
https://www.xscores.com/soccer/match/west-ham-vs-liverpool/27-04-2024/2139773,Regular goal,1-0,Jarrod Bowen,43,0
https://www.xscores.com/soccer/match/west-ham-vs-liverpool/27-04-2024/2139773,Regular goal,1-1,Andrew Robertson,48,0
https://www.xscores.com/soccer/match/west-ham-vs-liverpool/27-04-2024/2139773,Own goal,1-2,Alphonse Areola,65,0
https://www.xscores.com/soccer/match/west-ham-vs-liverpool/27-04-2024/2139773,Regular goal,2-2,Michail Antonio,77,0
https://www.xscores.com/soccer/match/fulham-vs-crystal-palace/27-04-2024/2139765,Regular goal,1-0,Rodrigo Muniz,52,0
https://www.xscores.com/soccer/match/fulham-vs-crystal-palace/27-04-2024/2139765,Regular goal,1-1,Jeffrey Schlupp,87,0
https://www.xscores.com/soccer/match/manchester-united-vs-burnley/27-04-2024/2139766,Regular goal,1-0,Antony,79,0
https://www.xscores.com/soccer/match/manchester-united-vs-burnley/27-04-2024/2139766,Penalty,1-1,Zeki Amdouni,87,0
https://www.xscores.com/soccer/match/newcastle-vs-sheffield-united/27-04-2024/2139775,Regular goal,0-1,Anel Ahmedhodzic,5,0
https://www.xscores.com/soccer/match/newcastle-vs-sheffield-united/27-04-2024/2139775,Regular goal,1-1,Alexander Isak,26,0
https://www.xscores.com/soccer/match/newcastle-vs-sheffield-united/27-04-2024/2139775,Regular goal,2-1,Bruno Guimaraes,54,0
https://www.xscores.com/soccer/match/newcastle-vs-sheffield-united/27-04-2024/2139775,Penalty,3-1,Alexander Isak,61,0
https://www.xscores.com/soccer/match/newcastle-vs-sheffield-united/27-04-2024/2139775,Own goal,4-1,Ben Osborn,65,0
https://www.xscores.com/soccer/match/newcastle-vs-sheffield-united/27-04-2024/2139775,Regular goal,5-1,Callum Wilson,72,0
https://www.xscores.com/soccer/match/wolverhampton-vs-luton/27-04-2024/2139768,Regular goal,1-0,Hee-Chan Hwang,39,0
https://www.xscores.com/soccer/match/wolverhampton-vs-luton/27-04-2024/2139768,Regular goal,2-0,Toti Gomes,50,0
https://www.xscores.com/soccer/match/wolverhampton-vs-luton/27-04-2024/2139768,Regular goal,2-1,Carlton Morris,80,0
https://www.xscores.com/soccer/match/everton-vs-brentford/27-04-2024/2139764,Regular goal,1-0,Idrissa Gana Gueye,60,0
https://www.xscores.com/soccer/match/aston-villa-vs-chelsea/27-04-2024/2139763,Own goal,1-0,Marc Cucurella,4,0
https://www.xscores.com/soccer/match/aston-villa-vs-chelsea/27-04-2024/2139763,Regular goal,2-0,Morgan Rogers,42,0
https://www.xscores.com/soccer/match/aston-villa-vs-chelsea/27-04-2024/2139763,Regular goal,2-1,Noni Madueke,62,0
https://www.xscores.com/soccer/match/aston-villa-vs-chelsea/27-04-2024/2139763,Regular goal,2-2,Conor Gallagher,81,0
https://www.xscores.com/soccer/match/bournemouth-vs-brighton/28-04-2024/2139762,Regular goal,1-0,Marcos Senesi,13,0
https://www.xscores.com/soccer/match/bournemouth-vs-brighton/28-04-2024/2139762,Regular goal,2-0,Enes Unal,52,0
https://www.xscores.com/soccer/match/bournemouth-vs-brighton/28-04-2024/2139762,Regular goal,3-0,Justin Kluivert,87,0
https://www.xscores.com/soccer/match/tottenham-vs-arsenal/28-04-2024/2139767,Own goal,0-1,Pierre-Emile Hoejbjerg,15,0
https://www.xscores.com/soccer/match/tottenham-vs-arsenal/28-04-2024/2139767,Regular goal,0-2,Bukayo Saka,27,0
https://www.xscores.com/soccer/match/tottenham-vs-arsenal/28-04-2024/2139767,Regular goal,0-3,Kai Havertz,38,0
https://www.xscores.com/soccer/match/tottenham-vs-arsenal/28-04-2024/2139767,Regular goal,1-3,Cristian Romero,64,0
https://www.xscores.com/soccer/match/tottenham-vs-arsenal/28-04-2024/2139767,Penalty,2-3,Heung-Min Son,87,0
https://www.xscores.com/soccer/match/nottingham-forest-vs-manchester-city/28-04-2024/2139774,Regular goal,0-1,Josko Gvardiol,32,0
https://www.xscores.com/soccer/match/nottingham-forest-vs-manchester-city/28-04-2024/2139774,Regular goal,0-2,Erling Haaland,71,0
https://www.xscores.com/soccer/match/luton-vs-everton/03-05-2024/2139782,Penalty,0-1,Dominic Calvert-Lewin,24,0
https://www.xscores.com/soccer/match/luton-vs-everton/03-05-2024/2139782,Regular goal,1-1,Elijah Adebayo,31,0
https://www.xscores.com/soccer/match/arsenal-vs-bournemouth/04-05-2024/2139772,Penalty,1-0,Bukayo Saka,45,0
https://www.xscores.com/soccer/match/arsenal-vs-bournemouth/04-05-2024/2139772,Regular goal,2-0,Leandro Trossard,70,0
https://www.xscores.com/soccer/match/arsenal-vs-bournemouth/04-05-2024/2139772,Regular goal,3-0,Declan Rice,90,7
https://www.xscores.com/soccer/match/burnley-vs-newcastle/04-05-2024/2139770,Regular goal,0-1,Callum Wilson,19,0
https://www.xscores.com/soccer/match/burnley-vs-newcastle/04-05-2024/2139770,Regular goal,0-2,Sean Longstaff,35,0
https://www.xscores.com/soccer/match/burnley-vs-newcastle/04-05-2024/2139770,Regular goal,0-3,Bruno Guimaraes,40,0
https://www.xscores.com/soccer/match/burnley-vs-newcastle/04-05-2024/2139770,Regular goal,0-4,Alexander Isak,55,0
https://www.xscores.com/soccer/match/burnley-vs-newcastle/04-05-2024/2139770,Regular goal,1-4,Dara O'Shea,86,0
https://www.xscores.com/soccer/match/sheffield-united-vs-nottingham-forest/04-05-2024/2139780,Penalty,1-0,Ben Brereton Diaz,17,0
https://www.xscores.com/soccer/match/sheffield-united-vs-nottingham-forest/04-05-2024/2139780,Regular goal,1-1,Callum Hudson-Odoi,27,0
https://www.xscores.com/soccer/match/sheffield-united-vs-nottingham-forest/04-05-2024/2139780,Regular goal,1-2,Ryan Yates,51,0
https://www.xscores.com/soccer/match/sheffield-united-vs-nottingham-forest/04-05-2024/2139780,Regular goal,1-3,Callum Hudson-Odoi,65,0
https://www.xscores.com/soccer/match/manchester-city-vs-wolverhampton/04-05-2024/2139781,Penalty,1-0,Erling Haaland,12,0
https://www.xscores.com/soccer/match/manchester-city-vs-wolverhampton/04-05-2024/2139781,Regular goal,2-0,Erling Haaland,35,0
https://www.xscores.com/soccer/match/manchester-city-vs-wolverhampton/04-05-2024/2139781,Penalty,3-0,Erling Haaland,45,3
https://www.xscores.com/soccer/match/manchester-city-vs-wolverhampton/04-05-2024/2139781,Regular goal,3-1,Hee-Chan Hwang,53,0
https://www.xscores.com/soccer/match/manchester-city-vs-wolverhampton/04-05-2024/2139781,Regular goal,4-1,Erling Haaland,54,0
https://www.xscores.com/soccer/match/manchester-city-vs-wolverhampton/04-05-2024/2139781,Regular goal,5-1,Julian Alvarez,85,0
https://www.xscores.com/soccer/match/brighton-vs-aston-villa/05-05-2024/2139784,Regular goal,1-0,Joao Pedro,87,0
https://www.xscores.com/soccer/match/chelsea-vs-west-ham/05-05-2024/2139771,Regular goal,1-0,Cole Palmer,15,0
https://www.xscores.com/soccer/match/chelsea-vs-west-ham/05-05-2024/2139771,Regular goal,2-0,Conor Gallagher,30,0
https://www.xscores.com/soccer/match/chelsea-vs-west-ham/05-05-2024/2139771,Regular goal,3-0,Noni Madueke,36,0
https://www.xscores.com/soccer/match/chelsea-vs-west-ham/05-05-2024/2139771,Regular goal,4-0,Nicolas Jackson,48,0
https://www.xscores.com/soccer/match/chelsea-vs-west-ham/05-05-2024/2139771,Regular goal,5-0,Nicolas Jackson,80,0
https://www.xscores.com/soccer/match/liverpool-vs-tottenham/05-05-2024/2139783,Regular goal,1-0,Mohamed Salah,16,0
https://www.xscores.com/soccer/match/liverpool-vs-tottenham/05-05-2024/2139783,Regular goal,2-0,Andrew Robertson,45,0
https://www.xscores.com/soccer/match/liverpool-vs-tottenham/05-05-2024/2139783,Regular goal,3-0,Cody Gakpo,50,0
https://www.xscores.com/soccer/match/liverpool-vs-tottenham/05-05-2024/2139783,Regular goal,4-0,Harvey Elliott,59,0
https://www.xscores.com/soccer/match/liverpool-vs-tottenham/05-05-2024/2139783,Regular goal,4-1,Richarlison,72,0
https://www.xscores.com/soccer/match/liverpool-vs-tottenham/05-05-2024/2139783,Regular goal,4-2,Heung-Min Son,77,0
https://www.xscores.com/soccer/match/crystal-palace-vs-manchester-united/06-05-2024/2139776,Regular goal,1-0,Michael Olise,12,0
https://www.xscores.com/soccer/match/crystal-palace-vs-manchester-united/06-05-2024/2139776,Regular goal,2-0,Jean-Philippe Mateta,40,0
https://www.xscores.com/soccer/match/crystal-palace-vs-manchester-united/06-05-2024/2139776,Regular goal,3-0,Tyrick Mitchell,58,0
https://www.xscores.com/soccer/match/crystal-palace-vs-manchester-united/06-05-2024/2139776,Regular goal,4-0,Michael Olise,66,0
https://www.xscores.com/soccer/match/fulham-vs-manchester-city/11-05-2024/2139785,Regular goal,0-1,Josko Gvardiol,13,0
https://www.xscores.com/soccer/match/fulham-vs-manchester-city/11-05-2024/2139785,Regular goal,0-2,Phil Foden,59,0
https://www.xscores.com/soccer/match/fulham-vs-manchester-city/11-05-2024/2139785,Regular goal,0-3,Josko Gvardiol,71,0
https://www.xscores.com/soccer/match/fulham-vs-manchester-city/11-05-2024/2139785,Penalty,0-4,Julian Alvarez,90,6
https://www.xscores.com/soccer/match/bournemouth-vs-brentford/11-05-2024/2139777,Regular goal,0-1,Bryan Mbeumo,86,0
https://www.xscores.com/soccer/match/bournemouth-vs-brentford/11-05-2024/2139777,Regular goal,1-1,Dominic Solanke,89,0
https://www.xscores.com/soccer/match/bournemouth-vs-brentford/11-05-2024/2139777,Regular goal,1-2,Yoane Wissa,90,5
https://www.xscores.com/soccer/match/everton-vs-sheffield-united/11-05-2024/2139779,Regular goal,1-0,Abdoulaye Doucoure,31,0
https://www.xscores.com/soccer/match/newcastle-vs-brighton/11-05-2024/2139791,Regular goal,0-1,Joel Veltman,18,0
https://www.xscores.com/soccer/match/newcastle-vs-brighton/11-05-2024/2139791,Regular goal,1-1,Sean Longstaff,45,5
https://www.xscores.com/soccer/match/tottenham-vs-burnley/11-05-2024/2139787,Regular goal,0-1,Jacob Bruun Larsen,25,0
https://www.xscores.com/soccer/match/tottenham-vs-burnley/11-05-2024/2139787,Regular goal,1-1,Pedro Porro,32,0
https://www.xscores.com/soccer/match/tottenham-vs-burnley/11-05-2024/2139787,Regular goal,2-1,Micky van de Ven,82,0
https://www.xscores.com/soccer/match/west-ham-vs-luton/11-05-2024/2139788,Regular goal,0-1,Albert Sambi Lokonga,6,0
https://www.xscores.com/soccer/match/west-ham-vs-luton/11-05-2024/2139788,Regular goal,1-1,James Ward-Prowse,54,0
https://www.xscores.com/soccer/match/west-ham-vs-luton/11-05-2024/2139788,Regular goal,2-1,Tomas Soucek,65,0
https://www.xscores.com/soccer/match/west-ham-vs-luton/11-05-2024/2139788,Regular goal,3-1,George Earthy,76,0
https://www.xscores.com/soccer/match/wolverhampton-vs-crystal-palace/11-05-2024/2139789,Regular goal,0-1,Michael Olise,26,0
https://www.xscores.com/soccer/match/wolverhampton-vs-crystal-palace/11-05-2024/2139789,Regular goal,0-2,Jean-Philippe Mateta,28,0
https://www.xscores.com/soccer/match/wolverhampton-vs-crystal-palace/11-05-2024/2139789,Regular goal,1-2,Matheus Cunha,66,0
https://www.xscores.com/soccer/match/wolverhampton-vs-crystal-palace/11-05-2024/2139789,Regular goal,1-3,Eberechi Eze,73,0
https://www.xscores.com/soccer/match/nottingham-forest-vs-chelsea/11-05-2024/2139796,Regular goal,0-1,Mykhaylo Mudryk,8,0
https://www.xscores.com/soccer/match/nottingham-forest-vs-chelsea/11-05-2024/2139796,Regular goal,1-1,Willy Boly,16,0
https://www.xscores.com/soccer/match/nottingham-forest-vs-chelsea/11-05-2024/2139796,Regular goal,2-1,Callum Hudson-Odoi,74,0
https://www.xscores.com/soccer/match/nottingham-forest-vs-chelsea/11-05-2024/2139796,Regular goal,2-2,Raheem Sterling,80,0
https://www.xscores.com/soccer/match/nottingham-forest-vs-chelsea/11-05-2024/2139796,Regular goal,2-3,Nicolas Jackson,82,0
https://www.xscores.com/soccer/match/manchester-united-vs-arsenal/12-05-2024/2139786,Regular goal,0-1,Leandro Trossard,20,0
https://www.xscores.com/soccer/match/aston-villa-vs-liverpool/13-05-2024/2139778,Own goal,0-1,Emiliano Martinez,2,0
https://www.xscores.com/soccer/match/aston-villa-vs-liverpool/13-05-2024/2139778,Regular goal,1-1,Youri Tielemans,12,0
https://www.xscores.com/soccer/match/aston-villa-vs-liverpool/13-05-2024/2139778,Regular goal,1-2,Cody Gakpo,23,0
https://www.xscores.com/soccer/match/aston-villa-vs-liverpool/13-05-2024/2139778,Regular goal,1-3,Jarell Quansah,48,0
https://www.xscores.com/soccer/match/aston-villa-vs-liverpool/13-05-2024/2139778,Regular goal,2-3,Jhon Duran,85,0
https://www.xscores.com/soccer/match/aston-villa-vs-liverpool/13-05-2024/2139778,Regular goal,3-3,Jhon Duran,88,0
https://www.xscores.com/soccer/match/arsenal-vs-everton/19-05-2024/2139790,Regular goal,0-1,Idrissa Gana Gueye,40,0
https://www.xscores.com/soccer/match/arsenal-vs-everton/19-05-2024/2139790,Regular goal,1-1,Takehiro Tomiyasu,43,0
https://www.xscores.com/soccer/match/arsenal-vs-everton/19-05-2024/2139790,Regular goal,2-1,Kai Havertz,89,0
https://www.xscores.com/soccer/match/brentford-vs-newcastle/19-05-2024/2139795,Regular goal,0-1,Harvey Barnes,21,0
https://www.xscores.com/soccer/match/brentford-vs-newcastle/19-05-2024/2139795,Regular goal,0-2,Jacob Murphy,36,0
https://www.xscores.com/soccer/match/brentford-vs-newcastle/19-05-2024/2139795,Regular goal,0-3,Alexander Isak,38,0
https://www.xscores.com/soccer/match/brentford-vs-newcastle/19-05-2024/2139795,Regular goal,1-3,Vitaly Janelt,48,0
https://www.xscores.com/soccer/match/brentford-vs-newcastle/19-05-2024/2139795,Regular goal,2-3,Yoane Wissa,70,0
https://www.xscores.com/soccer/match/brentford-vs-newcastle/19-05-2024/2139795,Regular goal,2-4,Bruno Guimaraes,77,0
https://www.xscores.com/soccer/match/brighton-vs-manchester-united/19-05-2024/2139800,Regular goal,0-1,Diogo Dalot,73,0
https://www.xscores.com/soccer/match/brighton-vs-manchester-united/19-05-2024/2139800,Regular goal,0-2,Rasmus Hoejlund,88,0
https://www.xscores.com/soccer/match/burnley-vs-nottingham-forest/19-05-2024/2139794,Regular goal,0-1,Chris Wood,2,0
https://www.xscores.com/soccer/match/burnley-vs-nottingham-forest/19-05-2024/2139794,Regular goal,0-2,Chris Wood,14,0
https://www.xscores.com/soccer/match/burnley-vs-nottingham-forest/19-05-2024/2139794,Regular goal,1-2,Josh Cullen,72,0
https://www.xscores.com/soccer/match/chelsea-vs-bournemouth/19-05-2024/2139793,Regular goal,1-0,Moises Caicedo,17,0
https://www.xscores.com/soccer/match/chelsea-vs-bournemouth/19-05-2024/2139793,Regular goal,2-0,Raheem Sterling,48,0
https://www.xscores.com/soccer/match/chelsea-vs-bournemouth/19-05-2024/2139793,Own goal,2-1,Benoit Badiashile,49,0
https://www.xscores.com/soccer/match/crystal-palace-vs-aston-villa/19-05-2024/2139792,Regular goal,1-0,Jean-Philippe Mateta,9,0
https://www.xscores.com/soccer/match/crystal-palace-vs-aston-villa/19-05-2024/2139792,Regular goal,2-0,Jean-Philippe Mateta,39,0
https://www.xscores.com/soccer/match/crystal-palace-vs-aston-villa/19-05-2024/2139792,Regular goal,3-0,Eberechi Eze,54,0
https://www.xscores.com/soccer/match/crystal-palace-vs-aston-villa/19-05-2024/2139792,Regular goal,4-0,Jean-Philippe Mateta,63,0
https://www.xscores.com/soccer/match/crystal-palace-vs-aston-villa/19-05-2024/2139792,Regular goal,5-0,Eberechi Eze,69,0
https://www.xscores.com/soccer/match/liverpool-vs-wolverhampton/19-05-2024/2139797,Regular goal,1-0,Alexis Mac Allister,34,0
https://www.xscores.com/soccer/match/liverpool-vs-wolverhampton/19-05-2024/2139797,Regular goal,2-0,Jarell Quansah,40,0
https://www.xscores.com/soccer/match/luton-vs-fulham/19-05-2024/2139799,Regular goal,0-1,Adama Traore,43,0
https://www.xscores.com/soccer/match/luton-vs-fulham/19-05-2024/2139799,Penalty,1-1,Carlton Morris,45,1
https://www.xscores.com/soccer/match/luton-vs-fulham/19-05-2024/2139799,Regular goal,1-2,Raul Jimenez,45,3
https://www.xscores.com/soccer/match/luton-vs-fulham/19-05-2024/2139799,Regular goal,1-3,Raul Jimenez,49,0
https://www.xscores.com/soccer/match/luton-vs-fulham/19-05-2024/2139799,Regular goal,2-3,Alfie Doughty,55,0
https://www.xscores.com/soccer/match/luton-vs-fulham/19-05-2024/2139799,Regular goal,2-4,Harry Wilson,68,0
https://www.xscores.com/soccer/match/manchester-city-vs-west-ham/19-05-2024/2139798,Regular goal,1-0,Phil Foden,2,0
https://www.xscores.com/soccer/match/manchester-city-vs-west-ham/19-05-2024/2139798,Regular goal,2-0,Phil Foden,18,0
https://www.xscores.com/soccer/match/manchester-city-vs-west-ham/19-05-2024/2139798,Regular goal,2-1,Mohammed Kudus,42,0
https://www.xscores.com/soccer/match/manchester-city-vs-west-ham/19-05-2024/2139798,Regular goal,3-1,Rodri,59,0
https://www.xscores.com/soccer/match/sheffield-united-vs-tottenham/19-05-2024/2139801,Regular goal,0-1,Dejan Kulusevski,14,0
https://www.xscores.com/soccer/match/sheffield-united-vs-tottenham/19-05-2024/2139801,Regular goal,0-2,Pedro Porro,59,0
https://www.xscores.com/soccer/match/sheffield-united-vs-tottenham/19-05-2024/2139801,Regular goal,0-3,Dejan Kulusevski,65,0
